fold,species,strain,ground_truth,predicted_specy,correct,test_set_index,env_strategy,agg_strategy,k,extractor,collection
0,Penicillium neoechinulatum,DTO 206-F5,Penicillium neoechinulatum,Penicillium aurantiogriseum,0,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium neoechinulatum,DTO 206-F5,Penicillium neoechinulatum,Penicillium neoechinulatum,1,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium neoechinulatum,DTO 206-F5,Penicillium neoechinulatum,Penicillium freii,0,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium neoechinulatum,DTO 206-F5,Penicillium neoechinulatum,Penicillium melanoconidium,0,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium neoechinulatum,DTO 206-F5,Penicillium neoechinulatum,Penicillium viridicatum,0,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium aurantiogriseum,DTO 457-A6,Penicillium aurantiogriseum,Penicillium freii,0,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium aurantiogriseum,DTO 457-A6,Penicillium aurantiogriseum,Penicillium freii,0,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium aurantiogriseum,DTO 457-A6,Penicillium aurantiogriseum,Penicillium freii,0,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium aurantiogriseum,DTO 457-A6,Penicillium aurantiogriseum,Penicillium viridicatum,0,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium aurantiogriseum,DTO 457-A6,Penicillium aurantiogriseum,Penicillium freii,0,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
0,Penicillium aurantiogriseum,DTO 457-A6,Penicillium aurantiogriseum,Penicillium polonicum,0,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium polonicum,0,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium polonicum,0,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium viridicatum,0,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium melanoconidium,0,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium aurantiogriseum,0,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium melanoconidium,1,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,0,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,1,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,2,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,3,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,4,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,5,E1,weighted,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium polonicum,0,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium viridicatum,1,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium viridicatum,DTO 163-I2,Penicillium viridicatum,Penicillium polonicum,0,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium polonicum,DTO 148-D1,Penicillium polonicum,Penicillium polonicum,1,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium viridicatum,0,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium freii,1,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium freii,DTO 469-I4,Penicillium freii,Penicillium melanoconidium,0,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium aurantiogriseum,0,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium polonicum,0,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium melanoconidium,DTO 158-D1,Penicillium melanoconidium,Penicillium melanoconidium,1,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium tricolor,DTO 470-I9,Penicillium tricolor,Penicillium tricolor,1,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium neoechinulatum,DTO 217-D9,Penicillium neoechinulatum,Penicillium neoechinulatum,1,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,0,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,1,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,2,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,3,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,4,E1,relative,7,efficientnetb1,myco_fungi_features_full
1,Penicillium aurantiogriseum,DTO 469-I5,Penicillium aurantiogriseum,Penicillium aurantiogriseum,1,5,E1,relative,7,efficientnetb1,myco_fungi_features_full
2,Penicillium viridicatum,DTO 470-F1,Penicillium viridicatum,Penicillium polonicum,0,0,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium viridicatum,DTO 470-F1,Penicillium viridicatum,Penicillium viridicatum,1,1,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium viridicatum,DTO 470-F1,Penicillium viridicatum,Penicillium freii,0,2,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium viridicatum,DTO 470-F1,Penicillium viridicatum,Penicillium polonicum,0,3,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium viridicatum,DTO 470-F1,Penicillium viridicatum,Penicillium freii,0,4,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium viridicatum,DTO 470-F1,Penicillium viridicatum,Penicillium freii,0,5,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium polonicum,DTO 157-A3,Penicillium polonicum,Penicillium polonicum,1,0,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium polonicum,DTO 157-A3,Penicillium polonicum,Penicillium polonicum,1,1,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium polonicum,DTO 157-A3,Penicillium polonicum,Penicillium viridicatum,0,2,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium polonicum,DTO 157-A3,Penicillium polonicum,Penicillium polonicum,1,3,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium polonicum,DTO 157-A3,Penicillium polonicum,Penicillium polonicum,1,4,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium polonicum,DTO 157-A3,Penicillium polonicum,Penicillium polonicum,1,5,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium freii,DTO 470-A1,Penicillium freii,Penicillium freii,1,0,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium freii,DTO 470-A1,Penicillium freii,Penicillium freii,1,1,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium freii,DTO 470-A1,Penicillium freii,Penicillium aurantiogriseum,0,2,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium freii,DTO 470-A1,Penicillium freii,Penicillium freii,1,3,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium freii,DTO 470-A1,Penicillium freii,Penicillium freii,1,4,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium freii,DTO 470-A1,Penicillium freii,Penicillium freii,1,5,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,0,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,1,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium neoechinulatum,0,2,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium aurantiogriseum,0,3,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium aurantiogriseum,0,4,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
2,Penicillium cyclopium,DTO 148-C8,Penicillium cyclopium,Penicillium freii,0,5,E1,freq_strength,7,efficientnetb1,myco_fungi_features_full
